-0.008580137	-0.041683268	0.05135344	0.038620748	-0.019264074	0.06427627	0.1012363	-0.033999793	0.06646854	-0.019566087	0.0003291358	0.03318801	-0.055874605	0.062810466	-0.003597705	-0.03669658
-0.0839659	0.010019758	0.024500636	0.012395858	-0.02510057	0.0021368891	0.09979109	0.024099221	0.035547853	0.02683259	0.033424713	0.045018427	-0.07233749	0.029295163	-0.03077443	-0.026792904
-0.05560697	-0.0800374	-0.02316293	-0.0083272625	-0.042966414	0.082725435	0.05715563	-0.02269977	0.014902585	-0.02797788	0.08133625	0.07370307	-0.011230431	0.035045635	0.024036948	-0.06838678
-0.057735473	-0.052421935	0.0293365	-0.0089955935	0.0148159135	0.04660211	0.053137913	0.011424328	0.0077750096	-0.005015979	0.06320571	-0.05281503	0.0033664017	0.08941186	-0.054197613	-0.043248367
0.0063203983	-0.06634381	0.07873287	-0.0391725	0.008084473	0.086092465	0.017805768	-0.03534637	0.084569514	-0.026279015	0.025833923	-0.010008551	0.023741351	0.061273053	0.015845764	-0.06716413
0.054832052	-0.086581126	-0.032325793	0.030135266	-0.06459833	-0.006274156	0.05845966	0.0068370244	-0.06766106	0.05762707	0.04619389	-0.0025528923	-0.03168401	0.08782118	-0.072381906	-0.051093295
-0.077772245	-0.070466116	0.08152678	0.031044975	-0.04610914	-0.047914833	0.07118263	-0.074324146	0.047400646	0.011958774	0.062408186	0.017406806	-0.05395563	0.11096069	-0.00032729487	-0.037930317
-0.014369061	-0.04314021	0.0031605563	0.00033394768	-0.04804792	0.023763416	0.06457768	0.011328743	0.041889813	0.007765528	0.034302633	-0.027792988	-0.04877898	0.057817005	-0.055651706	0.038308766
-0.0603404	-0.046360586	0.058695685	0.02763941	-0.046667404	0.02669948	0.059071757	-0.058693476	0.046946257	-0.049767736	0.04453733	-0.028631115	-0.0007340151	0.016104966	-0.029131036	-0.0471232
-0.08348153	-0.048602097	-0.00029243482	0.012351124	-0.06582183	-0.04090597	0.11673627	0.013354511	0.06703101	-0.049004223	0.043654952	0.07941777	-0.024341887	0.054282174	0.0011816605	-0.029569624
-0.07124253	0.023157645	-0.050914776	0.055590525	0.06056824	-0.009709517	0.030344311	-0.012057635	0.06822243	0.021673545	0.0043123118	0.04366236	0.04460229	0.079482466	-0.058527295	-0.04755908
-0.0037600617	-0.09720403	0.084045306	0.02820004	-0.059522938	-0.034079436	0.03078433	-0.03015495	0.06222325	0.036261447	0.015321265	-0.0042010695	-0.008849712	0.08799539	-0.007239673	-0.07648771
0.025282454	0.07241847	0.07380258	-0.02895793	-0.025701921	0.0941828	-0.015923891	0.01030285	0.00071080227	0.00018741959	0.09364014	0.021495841	-0.06890494	0.054757707	-0.042231698	0.022698125
0.055219434	0.004454527	0.11606883	0.004010678	-0.061972417	-0.048175786	0.058398236	-0.10567997	0.043742266	0.038334437	0.060436852	-0.06922488	-0.017740265	0.0060213613	-0.0036180296	0.015456308
-0.07111417	-0.03217918	0.060444437	-0.033828996	0.056689695	0.027319858	0.12808959	-0.06669734	0.011036508	-0.05732338	0.08469407	0.019659251	-0.0646686	0.07945281	0.05440048	0.014316607
-0.029603655	-0.039572172	-0.040903885	0.0039852825	0.01570295	0.053425375	0.090775095	-0.040662233	0.042843867	0.0019027418	0.06170328	0.018022109	-0.06167076	0.07877363	-0.03364676	0.035949085
-0.05488123	-0.04316816	-0.021258416	0.009757129	-0.020077545	0.02857821	0.010664864	0.01484034	0.05082324	0.089511804	0.062364142	0.014924006	-0.07958426	0.162788	-0.018166885	0.03840541
0.04798147	0.06662505	0.029026242	-0.0016136147	-0.091717966	0.0047847596	0.13315934	-0.021840503	0.018046036	0.03309773	0.04382701	0.009230525	-0.03536314	0.067309216	-0.05239888	-0.03693534
-0.046389103	-0.007955703	0.05304535	-0.10957571	0.007436684	-0.023124335	0.008919219	0.01450017	0.019929793	0.07232823	0.042975295	0.0064068157	0.030630892	0.047044475	-0.10120088	-0.08835901
-0.009149602	-0.017841173	-0.00078737835	0.014211687	-0.116005085	0.022079717	-0.013713964	-0.09076439	0.03069646	-0.07032523	0.013862009	0.06877444	-0.051217128	0.014323417	-0.015753144	-0.07337431
0.0030830482	0.0028412344	0.0220545	0.002738989	-0.0423658	-0.025591496	0.01803898	-0.025915382	-0.0055295895	0.068950124	0.0063662385	0.014931019	0.035217725	-0.07713474	0.010179892	-0.032164212
-0.034238055	0.002781103	-6.856964e-05	0.02417276	-0.016006507	0.053467892	0.061448175	-0.1361185	0.006088441	0.055279803	-0.037319094	-0.029892113	0.04797586	-0.047734518	-0.028409822	0.054185074
-0.043733697	0.058289178	-0.07047833	-0.06327625	0.08580789	0.040171806	0.016257511	0.047515433	0.008024641	-0.056071237	0.07804647	0.071217895	-0.10379361	0.14115731	0.089674704	-0.12384233
0.059309445	0.02078597	0.07587194	-0.034976874	-0.114311054	-0.020753365	0.10198145	-0.015879378	-0.014319491	0.019119378	-0.020794174	0.060078602	-0.039679665	0.05323748	-0.051175088	-0.07086557
0.042222813	0.043627582	0.06938786	0.03983272	-0.02029913	0.051989354	-0.009920769	-0.023652978	0.13474543	-0.058088765	0.046705443	-0.02142438	-0.001813029	0.06460842	0.014709857	-0.09426934
0.017838074	-0.076892115	0.01766451	0.008627904	-0.13039534	0.0035779881	0.019401994	-0.046112433	0.07084599	0.06849145	0.022388874	-0.05290711	-0.024058059	0.033863764	0.049424883	0.07186698
-0.022413123	-0.06725901	0.08616048	0.027434247	0.060842197	-0.02587475	-0.015681183	0.03900208	-0.03958893	0.00070599315	-0.003350771	0.012461946	-0.005600493	0.12770818	0.008913014	0.016191456
0.06806101	-0.05684739	0.07305214	-0.011674144	0.056188796	0.029536549	-0.007163521	-0.024416992	-0.016932676	0.078250125	0.058856558	0.07558894	-0.02651277	0.078818	-0.048292834	0.064131185
0.018321658	0.022551414	0.044882026	-0.101347946	0.011018691	-0.09674406	0.03595508	-0.0069766785	0.031753622	-0.056582294	0.05086959	-0.07142949	-0.036905356	0.06286557	-0.046822276	-0.029799795
-0.029757857	-0.18524684	0.016355807	-0.1198466	-0.07210954	0.0014694533	0.09620772	0.004577805	-0.038078748	-0.030253602	0.0027042353	0.042412262	-0.005238308	-0.014206008	0.032899056	0.015205247
0.003796118	-0.09912217	-0.023371326	-0.010078568	-0.05109277	-0.010191085	-0.0032577952	-0.06949807	0.030741252	0.027027806	0.03377862	-0.059247483	-0.039968643	-0.01295491	-0.04565665	0.009554968
-0.018022152	0.07679586	0.08486645	-0.108104795	0.0362635	-0.016859839	0.057042412	0.0200938	-0.0030400525	0.07190289	-0.034260944	-0.03803164	0.027992979	0.0953043	0.022590004	-0.0021083204
0.028542727	0.04160512	0.10112358	-0.046337854	0.007519323	0.0017640769	0.043607924	0.030717205	-0.03349145	-0.009059635	-0.0572688	-0.018882588	-0.0061995797	0.03599387	-0.00079568767	-0.006045563
